file	sequence	start	end	strand	gene	coverage	coverage_map	gaps	coverage_percent	identity_percent	database	accession	product	resistance	genome
NZ_CP077757.1.fna	NZ_CP077757.1	1882229	1883092	-	ANT(6)-Ia	1-864/864	===============	0/0	100.00	100.00	card	KF648874.1:61860-60996	ANT(6)-Ia is an aminoglycoside nucleotidyltransferase gene encoded by plasmids and chromosomes in Staphylococcus epidermidis E. faecium Streptococcus suis S. aureus E. faecalis and Streptococcus mitis	aminoglycoside	NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	1885665	1887041	+	tet(L)	1-1377/1377	===============	0/0	100.00	99.78	card	M11036:0-1377	TetL is a tetracycline efflux protein found in many species of Gram-negative and Gram-positive bacteria.	tetracycline	NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	1889746	1890480	-	ErmC	1-735/735	===============	0/0	100.00	98.78	card	M12730:779-1514	ErmC is a methyltransferase that catalyzes the methylation of A2058 of the 23S ribosomal RNA in two steps. Expression of ErmC is inducible by erythromycin. The leader peptide causes attenuation of the mRNA and stabilizes the structure preventing further translation. When erythromycin is present it binds the leader peptide causing a change in conformation allowing for the expression of ErmC.	lincosamide;macrolide;streptogramin	NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	1893769	1895208	+	AAC(6')-Ie-APH(2'')-Ia	1-1440/1440	===============	0/0	100.00	100.00	card	GU565967.1:26419-24979	AAC(6')-Ie-APH(2'')-Ia is an aminoglycoside acetyltransferase encoded by plasmids and transposons in S. aureus E. faecalis E. faecium and Staphylococcus warneri	aminoglycoside	NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	2361145	2361642	-	dfrG	1-498/498	===============	0/0	100.00	100.00	card	AB205645:1012-1510	dfrG is a plasmid-encoded dihydrofolate reductase found in Staphylococcus aureus	diaminopyrimidine	NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	2400511	2400930	-	Staphylococcus_aureus_FosB	1-420/420	===============	0/0	100.00	99.29	card	AHLO01000073.1:63138-63558	The Bacillus subtilis fosB gene encodes a fosfomycin resistance protein	fosfomycin	NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	2543462	2544904	+	Staphylococcys_aureus_LmrS	1-1443/1443	===============	0/0	100.00	99.17	card	CP000046.1:2236817-2235374	MFS transporters are secondary active transporters with single-polypeptide chains containing 400-600 amino acids that transport small solutes across the membrane by using electrochemical gradients. LmrS has 14 transmembrane helices and when expressed in E. coli is capable of extruding a variety of antibiotics inclinding linezolid trimethoprim florfenicol chlorampheniocol erythromycin streptomycin kanamycin and fusidic acid	aminoglycoside;diaminopyrimidine;macrolide;oxazolidinone;phenicol	NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	2735470	2736315	-	PC1_beta-lactamase_(blaZ)	1-846/846	===============	0/0	100.00	96.81	card	CP000732.1:10528-9682	The blaZ beta-lactamase is found in Bacillus subtilis and Staphylococcus aureus.	penam	NZ_CP077757.1
1376352309.fna	NZ_CP021105.1	40953	42959	-	mecA	1-2007/2007	===============	0/0	100.00	99.90	card	KC243783:0-2007	A foreign PBP2a acquired by lateral gene transfer that able to perform peptidoglycan synthesis in the presence of beta-lactams.	penam	1376352309
1376352309.fna	NZ_CP021105.1	117186	118538	+	tet(38)	1-1353/1353	===============	0/0	100.00	100.00	card	AY825285:0-1353	Tet38 is a tetracycline efflux pump found in the Gram-positive Staphylococcus aureus. It is regulated by mgrA which also regulates NorB.	tetracycline	1376352309
1376352309.fna	NZ_CP021105.1	345524	345943	+	mepR	1-420/420	===============	0/0	100.00	99.76	card	BA000017.4:379931-380351	MepR is an upstream repressor of MepA in Staphylococcus aureus. It is part of the mepRAB operon.	glycylcycline;tetracycline	1376352309
1376352309.fna	NZ_CP021105.1	346050	347405	+	mepA	1-1356/1356	===============	0/0	100.00	99.41	card	AY661734.1:839-2195	MepA is an efflux protein regulated by MepR and part of the MepRAB cluster. Its presence in Staphylococcus aureus led to multidrug resistance while it has also been shown to decrease tigecycline susceptibility.	glycylcycline;tetracycline	1376352309
1376352309.fna	NZ_CP021105.1	700978	701421	-	mgrA	1-444/444	===============	0/0	100.00	100.00	card	BA000018.3:735860-735416	MgrA also known as NorR is a regulator for norA norB and tet38. It is a positive regulator for norA expression but is a direct repressor for norB and an indirect repressor of tet38.	acridine_dye;cephalosporin;fluoroquinolone;penam;peptide;tetracycline	1376352309
1376352309.fna	NZ_CP021105.1	709072	710238	+	Staphylococcus_aureus_norA	1-1167/1167	===============	0/0	100.00	100.00	card	D90119.1:477-1644	NorA gene cloned from Staphylococcus aureus conferred relatively high resistance to hydrophilic quinolones such as norfloxacin enoxacin ofloxacin and ciprofloxacin in S. aureus and Escherichia coli. Had low or no resistance at all to hydrophobic ones such as nalidixic acid oxolinic acid and sparfloxacin in S. aureus and Escherichia coli.	fluoroquinolone	1376352309
1376352309.fna	NZ_CP021105.1	1381189	1382544	-	arlS	1-1356/1356	===============	0/0	100.00	99.85	card	CP000253.1:1361636-1360280	ArlS is a protein histidine kinase that phosphorylates ArlR a promoter for norA expression.	acridine_dye;fluoroquinolone	1376352309
1376352309.fna	NZ_CP021105.1	1382541	1383184	-	arlR	1-660/660	========/======	1/16	97.58	97.27	card	CP023390.1:1462248-1461588	ArlR is a response regulator that binds to the norA promoter to activate expression. ArlR must first be phosphorylated by ArlS.	acridine_dye;fluoroquinolone	1376352309
1376352309.fna	NZ_CP021105.1	2175017	2176459	-	Staphylococcys_aureus_LmrS	1-1443/1443	===============	0/0	100.00	99.03	card	CP000046.1:2236817-2235374	MFS transporters are secondary active transporters with single-polypeptide chains containing 400-600 amino acids that transport small solutes across the membrane by using electrochemical gradients. LmrS has 14 transmembrane helices and when expressed in E. coli is capable of extruding a variety of antibiotics inclinding linezolid trimethoprim florfenicol chlorampheniocol erythromycin streptomycin kanamycin and fusidic acid	aminoglycoside;diaminopyrimidine;macrolide;oxazolidinone;phenicol	1376352309
1376352309.fna	NZ_CP021105.1	2326801	2327220	+	Staphylococcus_aureus_FosB	1-420/420	===============	0/0	100.00	99.76	card	AHLO01000073.1:63138-63558	The Bacillus subtilis fosB gene encodes a fosfomycin resistance protein	fosfomycin	1376352309
2194665735.fna	NZ_CP080249.1	39615	41621	-	mecA	1-2007/2007	===============	0/0	100.00	99.95	card	KC243783:0-2007	A foreign PBP2a acquired by lateral gene transfer that able to perform peptidoglycan synthesis in the presence of beta-lactams.	penam	2194665735
2194665735.fna	NZ_CP080249.1	41721	43478	+	mecR1	1-1758/1758	===============	0/0	100.00	99.83	card	CP000703.1:40848-42606	mecR1 is a transmembrane spanning and signal transducing protein which in response to interaction with beta-lactam antibiotics results in upregulation of the mecA/mecR1/mecI operon.	penam	2194665735
2194665735.fna	NZ_CP080249.1	43478	43849	+	mecI	1-372/372	===============	0/0	100.00	100.00	card	BA000018.3:48893-49265	mecI acts as a repressor of transcription of the mecA/mecR1/mecI operon.	penam	2194665735
2194665735.fna	NZ_CP080249.1	50001	51428	+	fexA	1-1428/1428	===============	0/0	100.00	98.74	card	AJ549214:176-1604	fexA is a plasmid-encoded chloramphenicol exporter that is found in Staphylococcus lentus	phenicol	2194665735
2194665735.fna	NZ_CP080249.1	146538	147890	+	tet(38)	1-1353/1353	===============	0/0	100.00	100.00	card	AY825285:0-1353	Tet38 is a tetracycline efflux pump found in the Gram-positive Staphylococcus aureus. It is regulated by mgrA which also regulates NorB.	tetracycline	2194665735
2194665735.fna	NZ_CP080249.1	374804	375223	+	mepR	1-420/420	===============	0/0	100.00	100.00	card	BA000017.4:379931-380351	MepR is an upstream repressor of MepA in Staphylococcus aureus. It is part of the mepRAB operon.	glycylcycline;tetracycline	2194665735
2194665735.fna	NZ_CP080249.1	375330	376685	+	mepA	1-1356/1356	===============	0/0	100.00	99.48	card	AY661734.1:839-2195	MepA is an efflux protein regulated by MepR and part of the MepRAB cluster. Its presence in Staphylococcus aureus led to multidrug resistance while it has also been shown to decrease tigecycline susceptibility.	glycylcycline;tetracycline	2194665735
2194665735.fna	NZ_CP080249.1	732083	732526	-	mgrA	1-444/444	===============	0/0	100.00	100.00	card	BA000018.3:735860-735416	MgrA also known as NorR is a regulator for norA norB and tet38. It is a positive regulator for norA expression but is a direct repressor for norB and an indirect repressor of tet38.	acridine_dye;cephalosporin;fluoroquinolone;penam;peptide;tetracycline	2194665735
2194665735.fna	NZ_CP080249.1	740177	741343	+	Staphylococcus_aureus_norA	1-1167/1167	===============	0/0	100.00	100.00	card	D90119.1:477-1644	NorA gene cloned from Staphylococcus aureus conferred relatively high resistance to hydrophilic quinolones such as norfloxacin enoxacin ofloxacin and ciprofloxacin in S. aureus and Escherichia coli. Had low or no resistance at all to hydrophobic ones such as nalidixic acid oxolinic acid and sparfloxacin in S. aureus and Escherichia coli.	fluoroquinolone	2194665735
2194665735.fna	NZ_CP080249.1	1478851	1480282	+	AAC(6')-Ie-APH(2'')-Ia	1-1432/1440	===============	0/0	99.44	100.00	card	GU565967.1:26419-24979	AAC(6')-Ie-APH(2'')-Ia is an aminoglycoside acetyltransferase encoded by plasmids and transposons in S. aureus E. faecalis E. faecium and Staphylococcus warneri	aminoglycoside	2194665735
2194665735.fna	NZ_CP080249.1	1480907	1481652	+	ErmB	1-747/747	========/======	1/1	99.87	99.47	card	AF242872.1:2131-2878	ErmB confers the MLSb phenotype. Similar to ErmC expression of ErmB is inducible by erythromycin. The leader peptide causes attenuation of the mRNA and stabilizes the structure preventing further translation. When erythromycin is present it binds the leader peptide causing a change in conformation allowing for the expression of ErmB.	lincosamide;macrolide;streptogramin	2194665735
2194665735.fna	NZ_CP080249.1	1482027	1482857	+	aad(6)	1-831/831	===============	0/0	100.00	100.00	card	AY712687:0-831	aad(6) is a plasmid-encoded aminoglycoside nucleotidyltransferase gene in E. faecalis and Streptococcus oralis	aminoglycoside	2194665735
2194665735.fna	NZ_CP080249.1	1486310	1487055	+	ErmB	1-747/747	========/======	1/1	99.87	99.06	card	AF242872.1:2131-2878	ErmB confers the MLSb phenotype. Similar to ErmC expression of ErmB is inducible by erythromycin. The leader peptide causes attenuation of the mRNA and stabilizes the structure preventing further translation. When erythromycin is present it binds the leader peptide causing a change in conformation allowing for the expression of ErmB.	lincosamide;macrolide;streptogramin	2194665735
2194665735.fna	NZ_CP080249.1	1534585	1535940	-	arlS	1-1356/1356	===============	0/0	100.00	99.78	card	CP000253.1:1361636-1360280	ArlS is a protein histidine kinase that phosphorylates ArlR a promoter for norA expression.	acridine_dye;fluoroquinolone	2194665735
2194665735.fna	NZ_CP080249.1	1535937	1536596	-	arlR	1-660/660	===============	0/0	100.00	100.00	card	CP023390.1:1462248-1461588	ArlR is a response regulator that binds to the norA promoter to activate expression. ArlR must first be phosphorylated by ArlS.	acridine_dye;fluoroquinolone	2194665735
2194665735.fna	NZ_CP080249.1	1797554	1798981	+	fexA	1-1428/1428	===============	0/0	100.00	98.74	card	AJ549214:176-1604	fexA is a plasmid-encoded chloramphenicol exporter that is found in Staphylococcus lentus	phenicol	2194665735
2194665735.fna	NZ_CP080249.1	2121045	2121890	+	PC1_beta-lactamase_(blaZ)	1-846/846	===============	0/0	100.00	96.69	card	CP000732.1:10528-9682	The blaZ beta-lactamase is found in Bacillus subtilis and Staphylococcus aureus.	penam	2194665735
2194665735.fna	NZ_CP080249.1	2353412	2354854	-	Staphylococcys_aureus_LmrS	1-1443/1443	===============	0/0	100.00	99.03	card	CP000046.1:2236817-2235374	MFS transporters are secondary active transporters with single-polypeptide chains containing 400-600 amino acids that transport small solutes across the membrane by using electrochemical gradients. LmrS has 14 transmembrane helices and when expressed in E. coli is capable of extruding a variety of antibiotics inclinding linezolid trimethoprim florfenicol chlorampheniocol erythromycin streptomycin kanamycin and fusidic acid	aminoglycoside;diaminopyrimidine;macrolide;oxazolidinone;phenicol	2194665735
2194665735.fna	NZ_CP080249.1	2522532	2522951	+	Staphylococcus_aureus_FosB	1-420/420	===============	0/0	100.00	99.76	card	AHLO01000073.1:63138-63558	The Bacillus subtilis fosB gene encodes a fosfomycin resistance protein	fosfomycin	2194665735
3004670934.fna	NZ_CP040665.2	40798	41559	-	ANT(4')-Ib	1-762/762	===============	0/0	100.00	99.87	card	GQ900432.1:27499-26737	Kanamycin nucleotidyltransferase sequence from Staphylococcus aureus plasmid. Confers resistance to kanamycin neomycin and other aminoglycosides	aminoglycoside	3004670934
3004670934.fna	NZ_CP040665.2	44014	46020	-	mecA	1-2007/2007	===============	0/0	100.00	99.90	card	KC243783:0-2007	A foreign PBP2a acquired by lateral gene transfer that able to perform peptidoglycan synthesis in the presence of beta-lactams.	penam	3004670934
3004670934.fna	NZ_CP040665.2	46120	47877	+	mecR1	1-1758/1758	===============	0/0	100.00	100.00	card	CP000703.1:40848-42606	mecR1 is a transmembrane spanning and signal transducing protein which in response to interaction with beta-lactam antibiotics results in upregulation of the mecA/mecR1/mecI operon.	penam	3004670934
3004670934.fna	NZ_CP040665.2	47877	48248	+	mecI	1-372/372	===============	0/0	100.00	100.00	card	BA000018.3:48893-49265	mecI acts as a repressor of transcription of the mecA/mecR1/mecI operon.	penam	3004670934
3004670934.fna	NZ_CP040665.2	54949	55680	+	ErmA	1-732/732	===============	0/0	100.00	100.00	card	X03216.1:5282-4550	ErmA confers the MLSb phenotype. Similar to ErmC Expression of ErmA is inducible by erythromycin. The leader peptide causes attenuation of the mRNA and stabilizes the structure preventing further translation. When erythromycin is present it binds the leader peptide causing a change in conformation allowing for the expression of ErmA.	lincosamide;macrolide;streptogramin	3004670934
3004670934.fna	NZ_CP040665.2	149922	151274	+	tet(38)	1-1353/1353	===============	0/0	100.00	100.00	card	AY825285:0-1353	Tet38 is a tetracycline efflux pump found in the Gram-positive Staphylococcus aureus. It is regulated by mgrA which also regulates NorB.	tetracycline	3004670934
3004670934.fna	NZ_CP040665.2	378075	378494	+	mepR	1-420/420	===============	0/0	100.00	100.00	card	BA000017.4:379931-380351	MepR is an upstream repressor of MepA in Staphylococcus aureus. It is part of the mepRAB operon.	glycylcycline;tetracycline	3004670934
3004670934.fna	NZ_CP040665.2	378601	379956	+	mepA	1-1356/1356	===============	0/0	100.00	99.41	card	AY661734.1:839-2195	MepA is an efflux protein regulated by MepR and part of the MepRAB cluster. Its presence in Staphylococcus aureus led to multidrug resistance while it has also been shown to decrease tigecycline susceptibility.	glycylcycline;tetracycline	3004670934
3004670934.fna	NZ_CP040665.2	738285	738728	-	mgrA	1-444/444	===============	0/0	100.00	100.00	card	BA000018.3:735860-735416	MgrA also known as NorR is a regulator for norA norB and tet38. It is a positive regulator for norA expression but is a direct repressor for norB and an indirect repressor of tet38.	acridine_dye;cephalosporin;fluoroquinolone;penam;peptide;tetracycline	3004670934
3004670934.fna	NZ_CP040665.2	746383	747549	+	Staphylococcus_aureus_norA	1-1167/1167	===============	0/0	100.00	99.91	card	D90119.1:477-1644	NorA gene cloned from Staphylococcus aureus conferred relatively high resistance to hydrophilic quinolones such as norfloxacin enoxacin ofloxacin and ciprofloxacin in S. aureus and Escherichia coli. Had low or no resistance at all to hydrophobic ones such as nalidixic acid oxolinic acid and sparfloxacin in S. aureus and Escherichia coli.	fluoroquinolone	3004670934
3004670934.fna	NZ_CP040665.2	1462149	1463504	-	arlS	1-1356/1356	===============	0/0	100.00	99.85	card	CP000253.1:1361636-1360280	ArlS is a protein histidine kinase that phosphorylates ArlR a promoter for norA expression.	acridine_dye;fluoroquinolone	3004670934
3004670934.fna	NZ_CP040665.2	1463501	1464160	-	arlR	1-660/660	===============	0/0	100.00	100.00	card	CP023390.1:1462248-1461588	ArlR is a response regulator that binds to the norA promoter to activate expression. ArlR must first be phosphorylated by ArlS.	acridine_dye;fluoroquinolone	3004670934
3004670934.fna	NZ_CP040665.2	1725918	1726649	+	ErmA	1-732/732	===============	0/0	100.00	100.00	card	X03216.1:5282-4550	ErmA confers the MLSb phenotype. Similar to ErmC Expression of ErmA is inducible by erythromycin. The leader peptide causes attenuation of the mRNA and stabilizes the structure preventing further translation. When erythromycin is present it binds the leader peptide causing a change in conformation allowing for the expression of ErmA.	lincosamide;macrolide;streptogramin	3004670934
3004670934.fna	NZ_CP040665.2	2251992	2253434	-	Staphylococcys_aureus_LmrS	1-1443/1443	===============	0/0	100.00	99.03	card	CP000046.1:2236817-2235374	MFS transporters are secondary active transporters with single-polypeptide chains containing 400-600 amino acids that transport small solutes across the membrane by using electrochemical gradients. LmrS has 14 transmembrane helices and when expressed in E. coli is capable of extruding a variety of antibiotics inclinding linezolid trimethoprim florfenicol chlorampheniocol erythromycin streptomycin kanamycin and fusidic acid	aminoglycoside;diaminopyrimidine;macrolide;oxazolidinone;phenicol	3004670934
3004670934.fna	NZ_CP040665.2	2403836	2404255	+	Staphylococcus_aureus_FosB	1-420/420	===============	0/0	100.00	99.76	card	AHLO01000073.1:63138-63558	The Bacillus subtilis fosB gene encodes a fosfomycin resistance protein	fosfomycin	3004670934
2212168481.fna	NZ_CP092565.1	39209	41215	-	mecA	1-2007/2007	===============	0/0	100.00	99.90	card	KC243783:0-2007	A foreign PBP2a acquired by lateral gene transfer that able to perform peptidoglycan synthesis in the presence of beta-lactams.	penam	2212168481
2212168481.fna	NZ_CP092565.1	124615	125967	+	tet(38)	1-1353/1353	===============	0/0	100.00	100.00	card	AY825285:0-1353	Tet38 is a tetracycline efflux pump found in the Gram-positive Staphylococcus aureus. It is regulated by mgrA which also regulates NorB.	tetracycline	2212168481
2212168481.fna	NZ_CP092565.1	352874	353293	+	mepR	1-420/420	===============	0/0	100.00	100.00	card	BA000017.4:379931-380351	MepR is an upstream repressor of MepA in Staphylococcus aureus. It is part of the mepRAB operon.	glycylcycline;tetracycline	2212168481
2212168481.fna	NZ_CP092565.1	353400	354755	+	mepA	1-1356/1356	===============	0/0	100.00	99.48	card	AY661734.1:839-2195	MepA is an efflux protein regulated by MepR and part of the MepRAB cluster. Its presence in Staphylococcus aureus led to multidrug resistance while it has also been shown to decrease tigecycline susceptibility.	glycylcycline;tetracycline	2212168481
2212168481.fna	NZ_CP092565.1	712963	713406	-	mgrA	1-444/444	===============	0/0	100.00	100.00	card	BA000018.3:735860-735416	MgrA also known as NorR is a regulator for norA norB and tet38. It is a positive regulator for norA expression but is a direct repressor for norB and an indirect repressor of tet38.	acridine_dye;cephalosporin;fluoroquinolone;penam;peptide;tetracycline	2212168481
2212168481.fna	NZ_CP092565.1	721057	722223	+	Staphylococcus_aureus_norA	1-1167/1167	===============	0/0	100.00	100.00	card	D90119.1:477-1644	NorA gene cloned from Staphylococcus aureus conferred relatively high resistance to hydrophilic quinolones such as norfloxacin enoxacin ofloxacin and ciprofloxacin in S. aureus and Escherichia coli. Had low or no resistance at all to hydrophobic ones such as nalidixic acid oxolinic acid and sparfloxacin in S. aureus and Escherichia coli.	fluoroquinolone	2212168481
2212168481.fna	NZ_CP092565.1	1411650	1413005	-	arlS	1-1356/1356	===============	0/0	100.00	99.85	card	CP000253.1:1361636-1360280	ArlS is a protein histidine kinase that phosphorylates ArlR a promoter for norA expression.	acridine_dye;fluoroquinolone	2212168481
2212168481.fna	NZ_CP092565.1	1413002	1413661	-	arlR	1-660/660	===============	0/0	100.00	100.00	card	CP023390.1:1462248-1461588	ArlR is a response regulator that binds to the norA promoter to activate expression. ArlR must first be phosphorylated by ArlS.	acridine_dye;fluoroquinolone	2212168481
2212168481.fna	NZ_CP092565.1	2213607	2215049	-	Staphylococcys_aureus_LmrS	1-1443/1443	===============	0/0	100.00	98.96	card	CP000046.1:2236817-2235374	MFS transporters are secondary active transporters with single-polypeptide chains containing 400-600 amino acids that transport small solutes across the membrane by using electrochemical gradients. LmrS has 14 transmembrane helices and when expressed in E. coli is capable of extruding a variety of antibiotics inclinding linezolid trimethoprim florfenicol chlorampheniocol erythromycin streptomycin kanamycin and fusidic acid	aminoglycoside;diaminopyrimidine;macrolide;oxazolidinone;phenicol	2212168481
2212168481.fna	NZ_CP092565.1	2365514	2365933	+	Staphylococcus_aureus_FosB	1-420/420	===============	0/0	100.00	99.76	card	AHLO01000073.1:63138-63558	The Bacillus subtilis fosB gene encodes a fosfomycin resistance protein	fosfomycin	2212168481
2212168481.fna	NZ_CP092565.1	2639894	2640688	-	APH(3')-IIIa	1-795/795	===============	0/0	100.00	100.00	card	CP004067:52914-53709	APH(3')-IIIa is a plasmid-encoded aminoglycoside phosphotransferase in S. aureus and Enterococcus spp.	aminoglycoside	2212168481
2212168481.fna	NZ_CP092565.1	2640781	2641311	-	SAT-4	1-543/543	========/======	1/12	97.79	97.61	card	U01945:373-916	SAT-4 is a plasmid-mediated streptothricin acetyltransferase and streptothricin (a nucleoside antibiotic) resistant determinant. Originally described from a Campylobacter coli BE/G4 plasmid gene sequence by Jacob et al 1994.	nucleoside	2212168481
2212168481.fna	NZ_CP092565.1	2652104	2653570	+	msrA	1-1467/1467	===============	0/0	100.00	98.91	card	X52085.1:342-1809	MsrA is an ABC-F subfamily ribosomal protection protein expressed in Staphylococcus species which confers resistance to erythromycin and streptogramin B antibiotics through antibiotic target protection mechanisms. It is associated with plasmid DNA.	lincosamide;macrolide;oxazolidinone;phenicol;pleuromutilin;streptogramin;tetracycline	2212168481
2212168481.fna	NZ_CP092565.1	2653669	2654568	+	mphC	1-900/900	===============	0/0	100.00	98.33	card	AB013298.1:2295-3195	The mphC gene was identified from Staphylococcus aureus.  This gene shows similarity to mphB gene from Escherchia coli.	macrolide	2212168481
2212168481.fna	NZ_CP092565.1	2662904	2663434	+	SAT-4	1-543/543	========/======	1/12	97.79	97.61	card	U01945:373-916	SAT-4 is a plasmid-mediated streptothricin acetyltransferase and streptothricin (a nucleoside antibiotic) resistant determinant. Originally described from a Campylobacter coli BE/G4 plasmid gene sequence by Jacob et al 1994.	nucleoside	2212168481
2212168481.fna	NZ_CP092565.1	2663527	2664321	+	APH(3')-IIIa	1-795/795	===============	0/0	100.00	100.00	card	CP004067:52914-53709	APH(3')-IIIa is a plasmid-encoded aminoglycoside phosphotransferase in S. aureus and Enterococcus spp.	aminoglycoside	2212168481
2999172154.fna	NZ_CP049976.1	4841	5644	+	lsaE	1-804/804	===============	0/0	100.00	100.00	card	AF408195.1:9446-10250	lsaE is an ABC-F subfamily protein found in porcine MRSA isolates. It confers resistance to pleuromutilin lincosamide and streptogramin A	lincosamide;macrolide;oxazolidinone;phenicol;pleuromutilin;streptogramin;tetracycline	2999172154
2999172154.fna	NZ_CP049976.1	9030	9791	-	ANT(4')-Ib	1-762/762	===============	0/0	100.00	100.00	card	GQ900432.1:27499-26737	Kanamycin nucleotidyltransferase sequence from Staphylococcus aureus plasmid. Confers resistance to kanamycin neomycin and other aminoglycosides	aminoglycoside	2999172154
2999172154.fna	NZ_CP049976.1	35288	36133	+	PC1_beta-lactamase_(blaZ)	1-846/846	===============	0/0	100.00	97.16	card	CP000732.1:10528-9682	The blaZ beta-lactamase is found in Bacillus subtilis and Staphylococcus aureus.	penam	2999172154
2999172154.fna	NZ_CP049976.1	38875	39372	-	dfrG	1-498/498	===============	0/0	100.00	100.00	card	AB205645:1012-1510	dfrG is a plasmid-encoded dihydrofolate reductase found in Staphylococcus aureus	diaminopyrimidine	2999172154
2999172154.fna	NZ_CP049976.1	55229	55648	+	mepR	1-420/420	===============	0/0	100.00	99.05	card	BA000017.4:379931-380351	MepR is an upstream repressor of MepA in Staphylococcus aureus. It is part of the mepRAB operon.	glycylcycline;tetracycline	2999172154
2999172154.fna	NZ_CP049976.1	55755	57110	+	mepA	1-1356/1356	===============	0/0	100.00	98.60	card	AY661734.1:839-2195	MepA is an efflux protein regulated by MepR and part of the MepRAB cluster. Its presence in Staphylococcus aureus led to multidrug resistance while it has also been shown to decrease tigecycline susceptibility.	glycylcycline;tetracycline	2999172154
2999172154.fna	NZ_CP049976.1	424362	424805	-	mgrA	1-444/444	===============	0/0	100.00	99.78	card	BA000018.3:735860-735416	MgrA also known as NorR is a regulator for norA norB and tet38. It is a positive regulator for norA expression but is a direct repressor for norB and an indirect repressor of tet38.	acridine_dye;cephalosporin;fluoroquinolone;penam;peptide;tetracycline	2999172154
2999172154.fna	NZ_CP049976.1	432461	433626	+	Staphylococcus_aureus_norA	1-1166/1167	===============	0/0	99.91	91.34	card	D90119.1:477-1644	NorA gene cloned from Staphylococcus aureus conferred relatively high resistance to hydrophilic quinolones such as norfloxacin enoxacin ofloxacin and ciprofloxacin in S. aureus and Escherichia coli. Had low or no resistance at all to hydrophobic ones such as nalidixic acid oxolinic acid and sparfloxacin in S. aureus and Escherichia coli.	fluoroquinolone	2999172154
2999172154.fna	NZ_CP049976.1	643762	645681	-	tetM	1-1920/1920	===============	0/0	100.00	100.00	card	AM990992.1:1003680-1001760	TetM is a ribosomal protection protein that confers tetracycline resistance. It is found on transposable DNA elements and its horizontal transfer between bacterial species has been documented.	tetracycline	2999172154
2999172154.fna	NZ_CP049976.1	1139350	1140705	-	arlS	1-1356/1356	===============	0/0	100.00	98.67	card	CP000253.1:1361636-1360280	ArlS is a protein histidine kinase that phosphorylates ArlR a promoter for norA expression.	acridine_dye;fluoroquinolone	2999172154
2999172154.fna	NZ_CP049976.1	1140702	1141361	-	arlR	1-660/660	===============	0/0	100.00	98.94	card	CP023390.1:1462248-1461588	ArlR is a response regulator that binds to the norA promoter to activate expression. ArlR must first be phosphorylated by ArlS.	acridine_dye;fluoroquinolone	2999172154
2999172154.fna	NZ_CP049976.1	1451176	1452603	+	fexA	1-1428/1428	===============	0/0	100.00	99.93	card	AJ549214:176-1604	fexA is a plasmid-encoded chloramphenicol exporter that is found in Staphylococcus lentus	phenicol	2999172154
2999172154.fna	NZ_CP049976.1	1950361	1951803	-	Staphylococcys_aureus_LmrS	1-1443/1443	===============	0/0	100.00	91.48	card	CP000046.1:2236817-2235374	MFS transporters are secondary active transporters with single-polypeptide chains containing 400-600 amino acids that transport small solutes across the membrane by using electrochemical gradients. LmrS has 14 transmembrane helices and when expressed in E. coli is capable of extruding a variety of antibiotics inclinding linezolid trimethoprim florfenicol chlorampheniocol erythromycin streptomycin kanamycin and fusidic acid	aminoglycoside;diaminopyrimidine;macrolide;oxazolidinone;phenicol	2999172154
2999172154.fna	NZ_CP049976.1	2557504	2559510	-	mecA	1-2007/2007	===============	0/0	100.00	99.85	card	KC243783:0-2007	A foreign PBP2a acquired by lateral gene transfer that able to perform peptidoglycan synthesis in the presence of beta-lactams.	penam	2999172154
2999172154.fna	NZ_CP049976.1	2663750	2665102	+	tet(38)	1-1353/1353	===============	0/0	100.00	98.67	card	AY825285:0-1353	Tet38 is a tetracycline efflux pump found in the Gram-positive Staphylococcus aureus. It is regulated by mgrA which also regulates NorB.	tetracycline	2999172154
2999172154.fna	NZ_CP049976.1	2877720	2879159	-	AAC(6')-Ie-APH(2'')-Ia	1-1440/1440	===============	0/0	100.00	100.00	card	GU565967.1:26419-24979	AAC(6')-Ie-APH(2'')-Ia is an aminoglycoside acetyltransferase encoded by plasmids and transposons in S. aureus E. faecalis E. faecium and Staphylococcus warneri	aminoglycoside	2999172154
2999172154.fna	NZ_CP049976.1	2885827	2887203	+	tet(L)	1-1377/1377	===============	0/0	100.00	99.64	card	M11036:0-1377	TetL is a tetracycline efflux protein found in many species of Gram-negative and Gram-positive bacteria.	tetracycline	2999172154
2999172154.fna	NZ_CP049976.1	2887847	2888581	-	ErmT	1-735/735	===============	0/0	100.00	99.73	card	M64090:0-735	ErmT confers MLSb phenotype.	lincosamide;macrolide;streptogramin	2999172154
