file	sequence	start	end	strand	gene	coverage	coverage_map	gaps	coverage_percent	identity_percent	database	accession	product	resistance	genome
2212168474.fna	NZ_CP092563.1	2060862	2060996	-	hld	1-135/135	===============	0/0	100.00	99.26	vfdb	NP_646776	(hld) delta-hemolysin [<delta>-hemolysin (VF0007)] [Staphylococcus aureus subsp. aureus MW2]		2212168474
2212168474.fna	NZ_CP092563.1	2250101	2252521	+	hysA	1-2418/2448	========/======	3/5	98.73	94.67	vfdb	NP_646946	(hysA) hyaluronate lyase precursor [Hyaluronate lyase (VF0013)] [Staphylococcus aureus subsp. aureus MW2]		2212168474
2212168474.fna	NZ_CP092563.1	2452898	2454208	+	sbi	1-1314/1314	========/======	1/3	99.77	98.17	vfdb	NP_647158	(sbi) IgG-binding protein SBI [Sbi (VF0423)] [Staphylococcus aureus subsp. aureus MW2]		2212168474
2212168474.fna	NZ_CP092563.1	2454744	2455673	+	hlgA	1-930/930	===============	0/0	100.00	99.68	vfdb	NP_647159	(hlgA) gamma-hemolysin chain II precursor [<gamma>-hemolysin (VF0011)] [Staphylococcus aureus subsp. aureus MW2]		2212168474
2212168474.fna	NZ_CP092563.1	2456240	2457187	+	hlgC	1-948/948	===============	0/0	100.00	99.47	vfdb	NP_647160	(hlgC) gamma-hemolysin component C [<gamma>-hemolysin (VF0011)] [Staphylococcus aureus subsp. aureus MW2]		2212168474
2212168474.fna	NZ_CP092563.1	2457189	2458166	+	hlgB	1-978/978	===============	0/0	100.00	99.80	vfdb	NP_647161	(hlgB) gamma-hemolysin component B [<gamma>-hemolysin (VF0011)] [Staphylococcus aureus subsp. aureus MW2]		2212168474
2212168474.fna	NZ_CP092563.1	2543621	2546506	-	fnbB	1-2832/2832	========/======	24/98	99.22	85.87	vfdb	NP_647237	(fnbB) fibronectin-binding protein B [FnBPs (VF0010)] [Staphylococcus aureus subsp. aureus MW2]		2212168474
2212168474.fna	NZ_CP092563.1	2547504	2550303	-	fnbA	1-2815/3048	========/=====.	4/23	91.73	95.96	vfdb	NP_647238	(fnbA) fibronectin-binding protein A [FnBPs (VF0010)] [Staphylococcus aureus subsp. aureus MW2]		2212168474
2212168474.fna	NZ_CP092563.1	2723188	2725821	-	clfB	1-2724/2724	========/======	7/96	96.59	90.87	vfdb	NP_647368	(clfB) Clumping factor B adhesin [Clumping factor (VF0004)] [Staphylococcus aureus subsp. aureus MW2]		2212168474
2212168474.fna	NZ_CP092563.1	2732894	2734423	-	aur	1-1530/1530	===============	0/0	100.00	99.67	vfdb	NP_647375	(aur) zinc metalloproteinase aureolysin [Aureolysin (VF0024)] [Staphylococcus aureus subsp. aureus MW2]		2212168474
2212168474.fna	NZ_CP092563.1	2774570	2775130	-	icaR	1-561/561	===============	0/0	100.00	99.82	vfdb	NP_647402	(icaR) ica operon transcriptional regulator IcaR [Intercellular adhesion proteins (VF0014)] [Staphylococcus aureus subsp. aureus MW2]		2212168474
2212168474.fna	NZ_CP092563.1	2775294	2776532	+	icaA	1-1239/1239	===============	0/0	100.00	99.84	vfdb	NP_647403	(icaA) N-acetylglucosaminyltransferase involved in polysaccharide intercellular adhesin(PIA) synthesis [Intercellular adhesion proteins (VF0014)] [Staphylococcus aureus subsp. aureus MW2]		2212168474
2212168474.fna	NZ_CP092563.1	2776496	2776801	+	icaD	1-306/306	===============	0/0	100.00	99.67	vfdb	NP_647404	(icaD) intercellular adhesion protein D involved in polysaccharide intercellular adhesin(PIA) synthesis [Intercellular adhesion proteins (VF0014)] [Staphylococcus aureus subsp. aureus MW2]		2212168474
2212168474.fna	NZ_CP092563.1	2776798	2777670	+	icaB	1-873/873	===============	0/0	100.00	99.89	vfdb	NP_647405	(icaB) N-deacetylase involved in polysaccharide intercellular adhesin(PIA) synthesis [Intercellular adhesion proteins (VF0014)] [Staphylococcus aureus subsp. aureus MW2]		2212168474
2212168474.fna	NZ_CP092563.1	2777657	2778709	+	icaC	1-1053/1053	===============	0/0	100.00	99.33	vfdb	NP_647406	(icaC) intercellular adhesion protein C involved in polysaccharide intercellular adhesin(PIA) synthesis [Intercellular adhesion proteins (VF0014)] [Staphylococcus aureus subsp. aureus MW2]		2212168474
2212168474.fna	NZ_CP092563.1	2779044	2781089	-	lip	1-2046/2046	===============	0/0	100.00	98.97	vfdb	NP_647407	(lip) triacylglycerol lipase precursor [Lipase (CVF091)] [Staphylococcus aureus subsp. aureus MW2]		2212168474
NZ_CP077755.1.fna	NZ_CP077755.1	426060	427520	+	ebp	1-1461/1461	===============	0/0	100.00	99.80	vfdb	NP_646186	(ebp) cell surface elastin binding protein [EbpS (VF0008)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	815968	816927	+	hly/hla	1-960/960	===============	0/0	100.00	99.69	vfdb	NP_645861	(hly/hla) Alpha-Hemolysin precursor [<alpha>-hemolysin (VF0001)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	844271	844594	-	isdG	1-324/324	===============	0/0	100.00	99.38	vfdb	YP_001332081	(isdG) iron-regulated surface determinant protein G [Isd (VF0015)] [Staphylococcus aureus subsp. aureus str. Newman]		NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	844613	845347	-	srtB	1-735/735	===============	0/0	100.00	99.73	vfdb	NP_645834	(srtB) NPQTN specific sortase B [Isd (VF0015)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	845409	846374	-	isdF	1-966/966	===============	0/0	100.00	99.90	vfdb	NP_645833	(isdF) iron-regulated surface determinant protein F ATP-binding-cassette-type transmembrane transporter [Isd (VF0015)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	846387	847265	-	isdE	1-879/879	===============	0/0	100.00	99.43	vfdb	YP_001332078	(isdE) iron-regulated surface determinant protein E [Isd (VF0015)] [Staphylococcus aureus subsp. aureus str. Newman]		NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	847262	848338	-	isdD	1-1077/1077	===============	0/0	100.00	99.81	vfdb	NP_645831	(isdD) iron-regulated surface determinant protein D [Isd (VF0015)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	848338	849021	-	isdC	1-684/684	===============	0/0	100.00	99.56	vfdb	YP_001332076	(isdC) iron-regulated surface determinant protein C [Isd (VF0015)] [Staphylococcus aureus subsp. aureus str. Newman]		NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	849230	850282	+	isdA	1-1053/1053	===============	0/0	100.00	99.72	vfdb	YP_001332075	(isdA) iron-regulated surface determinant protein A [Isd (VF0015)] [Staphylococcus aureus subsp. aureus str. Newman]		NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	850485	852410	+	isdB	1-1938/1938	========/======	2/12	99.38	98.14	vfdb	YP_001332074	(isdB) iron-regulated surface determinant protein B haemoglobin receptor [Isd (VF0015)] [Staphylococcus aureus subsp. aureus str. Newman]		NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	934341	935351	+	sspA	1-984/984	========/======	1/27	100.00	96.74	vfdb	NP_645749	(sspA) serine protease; V8 protease; glutamyl endopeptidase [V8 protease (VF0023)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	935433	936614	+	sspB	1-1182/1182	===============	0/0	100.00	100.00	vfdb	NP_645748	(sspB) staphopain cysteine proteinase SspB [Staphopain (VF0006)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	936652	936981	+	sspC	1-330/330	===============	0/0	100.00	100.00	vfdb	NP_645747	(sspC) Staphostatin B [Staphopain (VF0006)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	1095777	1097309	-	vWbp	1-1527/1527	========/======	10/18	99.61	82.91	vfdb	YP_001331791	(vWbp) secreted von Willebrand factor-binding protein precursor [vWbp (VF0420)] [Staphylococcus aureus subsp. aureus str. Newman]		NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	1097530	1100331	-	clfA	1-2841/2841	========/======	3/45	98.52	94.02	vfdb	NP_645581	(clfA) Clumping factor A fibrinogen-binding protein [Clumping factor (VF0004)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	1336555	1339920	-	sdrE	1-3426/3426	========/======	4/60	98.25	94.78	vfdb	NP_645335	(sdrE) Ser-Asp rich fibrinogen-binding bone sialoprotein-binding protein [SDr (VF0019)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	1340588	1344460	-	sdrD	1-3855/4044	========/======	11/36	95.10	94.75	vfdb	NP_645334	(sdrD) Ser-Asp rich fibrinogen-binding bone sialoprotein-binding protein [SDr (VF0019)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	1345102	1347796	-	sdrC	1-2689/2868	========/======	4/22	93.48	93.56	vfdb	NP_645333	(sdrC) Ser-Asp rich fibrinogen-binding bone sialoprotein-binding protein [SDr (VF0019)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	1603921	1605993	-	geh	1-2073/2073	===============	0/0	100.00	99.71	vfdb	NP_645114	(geh) glycerol ester hydrolase [Lipase (VF0012)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	1633226	1633540	-	esxB	1-315/315	===============	0/0	100.00	97.46	vfdb	NP_645082	(esxB) type VII secretion system protein secreted protein EsxB [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	1633556	1633948	-	esaC	1-393/393	===============	0/0	100.00	97.71	vfdb	NP_645081	(esaC) type VII secretion system protein secreted protein EsxC [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	1633978	1638417	-	essC	1-4440/4440	===============	0/0	100.00	98.51	vfdb	NP_645079	(essC) type VII secretion system protein EssC FtsK/SpoIIIE family ATPase [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	1638439	1639773	-	essB	1-1335/1335	===============	0/0	100.00	98.95	vfdb	NP_645078	(essB) type VII secretion system protein EssB monotopic membrane protein [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	1639786	1640028	-	esaB	1-243/243	===============	0/0	100.00	99.59	vfdb	NP_645076	(esaB) type VII secretion system protein EsaB [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	1640000	1640458	-	essA	1-459/459	===============	0/0	100.00	98.26	vfdb	NP_645075	(essA) type VII secretion system protein EssA monotopic membrane protein [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	1640458	1643487	-	esaA	1-3030/3030	===============	0/0	100.00	98.94	vfdb	NP_645074	(esaA) type VII secretion system protein EsaA [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	1643570	1643863	-	esxA	1-294/294	===============	0/0	100.00	100.00	vfdb	NP_645073	(esxA) type VII secretion system protein secreted protein EsxA [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	1789183	1790328	-	cap8P	1-1146/1146	===============	0/0	100.00	99.65	vfdb	NP_644954	(cap8P) capsular polysaccharide synthesis enzyme Cap8P [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	1790405	1791667	-	cap8O	1-1263/1263	===============	0/0	100.00	98.73	vfdb	NP_644953	(cap8O) capsular polysaccharide synthesis enzyme Cap8O [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	1791721	1792608	-	cap8N	1-888/888	===============	0/0	100.00	99.78	vfdb	NP_644952	(cap8N) capsular polysaccharide synthesis enzyme Cap8N [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	1792649	1793206	-	cap8M	1-558/558	===============	0/0	100.00	99.82	vfdb	NP_644951	(cap8M) capsular polysaccharide synthesis enzyme Cap8M [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	1793217	1794422	-	cap8L	1-1206/1206	===============	0/0	100.00	99.58	vfdb	NP_644950	(cap8L) capsular polysaccharide synthesis enzyme Cap8L [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	1798544	1799668	-	cap8G	1-1125/1125	===============	0/0	100.00	99.73	vfdb	NP_644945	(cap8G) capsular polysaccharide synthesis enzyme Cap8G [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	1799672	1800781	-	cap8F	1-1110/1110	===============	0/0	100.00	99.01	vfdb	NP_644944	(cap8F) capsular polysaccharide synthesis enzyme Cap8F [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	1800794	1801822	-	cap8E	1-1029/1029	===============	0/0	100.00	100.00	vfdb	NP_644943	(cap8E) capsular polysaccharide synthesis enzyme Cap8E [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	1801812	1803635	-	cap8D	1-1824/1824	===============	0/0	100.00	99.62	vfdb	NP_644942	(cap8D) capsular polysaccharide synthesis enzyme Cap8D [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	1803655	1804419	-	cap8C	1-765/765	===============	0/0	100.00	99.74	vfdb	NP_644941	(cap8C) capsular polysaccharide synthesis enzyme Cap8C [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	1804422	1805108	-	cap8B	1-687/687	===============	0/0	100.00	99.85	vfdb	NP_644940	(cap8B) capsular polysaccharide synthesis enzyme Cap8B [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	1805276	1805792	-	cap8A	1-516/516	========/======	1/1	100.00	99.81	vfdb	NP_644939	(cap8A) capsular polysaccharide synthesis enzyme  [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	1984006	1986324	-	adsA	1-2319/2319	===============	0/0	100.00	97.20	vfdb	NP_644838	(adsA) Adenosine synthase A [AdsA (VF0422)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	2055692	2057737	+	lip	1-2046/2046	===============	0/0	100.00	99.95	vfdb	NP_647407	(lip) triacylglycerol lipase precursor [Lipase (CVF091)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	2057988	2059040	-	icaC	1-1053/1053	===============	0/0	100.00	99.14	vfdb	NP_647406	(icaC) intercellular adhesion protein C involved in polysaccharide intercellular adhesin(PIA) synthesis [Intercellular adhesion proteins (VF0014)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	2059027	2059899	-	icaB	1-873/873	===============	0/0	100.00	99.77	vfdb	NP_647405	(icaB) N-deacetylase involved in polysaccharide intercellular adhesin(PIA) synthesis [Intercellular adhesion proteins (VF0014)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	2059896	2060201	-	icaD	1-306/306	===============	0/0	100.00	99.67	vfdb	NP_647404	(icaD) intercellular adhesion protein D involved in polysaccharide intercellular adhesin(PIA) synthesis [Intercellular adhesion proteins (VF0014)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	2060165	2061403	-	icaA	1-1239/1239	===============	0/0	100.00	99.60	vfdb	NP_647403	(icaA) N-acetylglucosaminyltransferase involved in polysaccharide intercellular adhesin(PIA) synthesis [Intercellular adhesion proteins (VF0014)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	2061567	2062127	+	icaR	1-561/561	===============	0/0	100.00	99.47	vfdb	NP_647402	(icaR) ica operon transcriptional regulator IcaR [Intercellular adhesion proteins (VF0014)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	2101882	2103411	+	aur	1-1530/1530	===============	0/0	100.00	99.61	vfdb	NP_647375	(aur) zinc metalloproteinase aureolysin [Aureolysin (VF0024)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	2110481	2113144	+	clfB	1-2724/2724	========/======	5/66	97.69	95.23	vfdb	NP_647368	(clfB) Clumping factor B adhesin [Clumping factor (VF0004)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	2260556	2263382	+	fnbA	1-2815/3048	========/=====.	6/20	92.22	87.60	vfdb	NP_647238	(fnbA) fibronectin-binding protein A [FnBPs (VF0010)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	2264380	2267166	+	fnbB	1-2832/2832	========/======	20/95	97.53	86.49	vfdb	NP_647237	(fnbB) fibronectin-binding protein B [FnBPs (VF0010)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	2340794	2341771	-	hlgB	1-978/978	===============	0/0	100.00	99.80	vfdb	NP_647161	(hlgB) gamma-hemolysin component B [<gamma>-hemolysin (VF0011)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	2341773	2342720	-	hlgC	1-948/948	===============	0/0	100.00	99.26	vfdb	NP_647160	(hlgC) gamma-hemolysin component C [<gamma>-hemolysin (VF0011)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	2343288	2344217	-	hlgA	1-930/930	===============	0/0	100.00	99.57	vfdb	NP_647159	(hlgA) gamma-hemolysin chain II precursor [<gamma>-hemolysin (VF0011)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	2344753	2346066	-	sbi	1-1314/1314	========/======	2/2	99.92	94.91	vfdb	NP_647158	(sbi) IgG-binding protein SBI [Sbi (VF0423)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	2542454	2544904	-	hysA	1-2448/2448	========/======	2/9	99.88	91.61	vfdb	NP_646946	(hysA) hyaluronate lyase precursor [Hyaluronate lyase (VF0013)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	2732703	2732837	+	hld	1-135/135	===============	0/0	100.00	99.26	vfdb	NP_646776	(hld) delta-hemolysin [<delta>-hemolysin (VF0007)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	2750884	2751876	-	hlb	1-993/993	===============	0/0	100.00	99.30	vfdb	YP_186826	(hlb) beta-hemolysin [<beta>-hemolysin (VF0002)] [Staphylococcus aureus subsp. aureus COL]		NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	2752265	2754013	+	map	1-1755/1755	========/======	1/6	99.66	94.93	vfdb	CAB94853	(map) extracellular proteins Map [Eap/Map (VF0016)] [Staphylococcus aureus str. Newman D2C (ATCC 25904)]		NZ_CP077755.1
2194665735.fna	NZ_CP080249.1	30856	33174	+	adsA	1-2319/2319	===============	0/0	100.00	96.46	vfdb	NP_644838	(adsA) Adenosine synthase A [AdsA (VF0422)] [Staphylococcus aureus subsp. aureus MW2]		2194665735
2194665735.fna	NZ_CP080249.1	117711	118898	-	spa	1-1188/1479	=============..	0/0	80.32	98.23	vfdb	NP_644899	(spa) Immunoglobulin G binding protein A precursor [SpA (VF0017)] [Staphylococcus aureus subsp. aureus MW2]		2194665735
2194665735.fna	NZ_CP080249.1	162307	162823	+	cap8A	1-516/516	========/======	1/1	100.00	99.81	vfdb	NP_644939	(cap8A) capsular polysaccharide synthesis enzyme  [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		2194665735
2194665735.fna	NZ_CP080249.1	162991	163677	+	cap8B	1-687/687	===============	0/0	100.00	98.98	vfdb	NP_644940	(cap8B) capsular polysaccharide synthesis enzyme Cap8B [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		2194665735
2194665735.fna	NZ_CP080249.1	163680	164444	+	cap8C	1-765/765	===============	0/0	100.00	99.48	vfdb	NP_644941	(cap8C) capsular polysaccharide synthesis enzyme Cap8C [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		2194665735
2194665735.fna	NZ_CP080249.1	164464	166287	+	cap8D	1-1824/1824	===============	0/0	100.00	99.73	vfdb	NP_644942	(cap8D) capsular polysaccharide synthesis enzyme Cap8D [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		2194665735
2194665735.fna	NZ_CP080249.1	166277	167305	+	cap8E	1-1029/1029	===============	0/0	100.00	99.22	vfdb	NP_644943	(cap8E) capsular polysaccharide synthesis enzyme Cap8E [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		2194665735
2194665735.fna	NZ_CP080249.1	167318	168427	+	cap8F	1-1110/1110	===============	0/0	100.00	99.46	vfdb	NP_644944	(cap8F) capsular polysaccharide synthesis enzyme Cap8F [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		2194665735
2194665735.fna	NZ_CP080249.1	168431	169555	+	cap8G	1-1125/1125	===============	0/0	100.00	99.56	vfdb	NP_644945	(cap8G) capsular polysaccharide synthesis enzyme Cap8G [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		2194665735
2194665735.fna	NZ_CP080249.1	173677	174882	+	cap8L	1-1206/1206	===============	0/0	100.00	99.50	vfdb	NP_644950	(cap8L) capsular polysaccharide synthesis enzyme Cap8L [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		2194665735
2194665735.fna	NZ_CP080249.1	174893	175450	+	cap8M	1-558/558	===============	0/0	100.00	99.64	vfdb	NP_644951	(cap8M) capsular polysaccharide synthesis enzyme Cap8M [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		2194665735
2194665735.fna	NZ_CP080249.1	175450	176337	+	cap8N	1-888/888	===============	0/0	100.00	99.44	vfdb	NP_644952	(cap8N) capsular polysaccharide synthesis enzyme Cap8N [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		2194665735
2194665735.fna	NZ_CP080249.1	176391	177653	+	cap8O	1-1263/1263	===============	0/0	100.00	99.05	vfdb	NP_644953	(cap8O) capsular polysaccharide synthesis enzyme Cap8O [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		2194665735
2194665735.fna	NZ_CP080249.1	177730	178875	+	cap8P	1-1146/1146	===============	0/0	100.00	99.56	vfdb	NP_644954	(cap8P) capsular polysaccharide synthesis enzyme Cap8P [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		2194665735
2194665735.fna	NZ_CP080249.1	321902	322195	+	esxA	1-294/294	===============	0/0	100.00	100.00	vfdb	NP_645073	(esxA) type VII secretion system protein secreted protein EsxA [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]		2194665735
2194665735.fna	NZ_CP080249.1	322278	325307	+	esaA	1-3030/3030	===============	0/0	100.00	98.91	vfdb	NP_645074	(esaA) type VII secretion system protein EsaA [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]		2194665735
2194665735.fna	NZ_CP080249.1	325307	325765	+	essA	1-459/459	===============	0/0	100.00	98.26	vfdb	NP_645075	(essA) type VII secretion system protein EssA monotopic membrane protein [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]		2194665735
2194665735.fna	NZ_CP080249.1	325737	325979	+	esaB	1-243/243	===============	0/0	100.00	99.59	vfdb	NP_645076	(esaB) type VII secretion system protein EsaB [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]		2194665735
2194665735.fna	NZ_CP080249.1	325992	327326	+	essB	1-1335/1335	===============	0/0	100.00	99.03	vfdb	NP_645078	(essB) type VII secretion system protein EssB monotopic membrane protein [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]		2194665735
2194665735.fna	NZ_CP080249.1	327348	331787	+	essC	1-4440/4440	===============	0/0	100.00	98.51	vfdb	NP_645079	(essC) type VII secretion system protein EssC FtsK/SpoIIIE family ATPase [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]		2194665735
2194665735.fna	NZ_CP080249.1	331817	332209	+	esaC	1-393/393	===============	0/0	100.00	97.71	vfdb	NP_645081	(esaC) type VII secretion system protein secreted protein EsxC [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]		2194665735
2194665735.fna	NZ_CP080249.1	332225	332539	+	esxB	1-315/315	===============	0/0	100.00	97.46	vfdb	NP_645082	(esxB) type VII secretion system protein secreted protein EsxB [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]		2194665735
2194665735.fna	NZ_CP080249.1	360287	362362	+	geh	1-2073/2073	========/======	1/3	100.00	99.13	vfdb	NP_645114	(geh) glycerol ester hydrolase [Lipase (VF0012)] [Staphylococcus aureus subsp. aureus MW2]		2194665735
2194665735.fna	NZ_CP080249.1	603586	606471	+	sdrC	1-2868/2868	========/======	5/46	99.51	93.10	vfdb	NP_645333	(sdrC) Ser-Asp rich fibrinogen-binding bone sialoprotein-binding protein [SDr (VF0019)] [Staphylococcus aureus subsp. aureus MW2]		2194665735
2194665735.fna	NZ_CP080249.1	606838	610722	+	sdrD	1-3855/4044	========/======	6/38	95.23	92.80	vfdb	NP_645334	(sdrD) Ser-Asp rich fibrinogen-binding bone sialoprotein-binding protein [SDr (VF0019)] [Staphylococcus aureus subsp. aureus MW2]		2194665735
